Date, Time, Capacity
2022-09-27, 0, 56
2022-09-27, 1, 58
2022-09-27, 2, 58
2022-09-27, 3, 59
2022-09-27, 4, 59
2022-09-27, 5, 59
2022-09-27, 6, 57
2022-09-27, 7, 56
2022-09-27, 8, 56
2022-09-27, 9, 60
2022-09-27, 10, 66
2022-09-27, 11, 71
2022-09-27, 12, 71
2022-09-27, 13, 73
2022-09-27, 14, 72
2022-09-27, 15, 73
2022-09-27, 16, 74
2022-09-27, 17, 73
2022-09-27, 18, 71
2022-09-27, 19, 68
2022-09-27, 20, 66
2022-09-27, 21, 64
2022-09-27, 22, 62
2022-09-27, 23, 63
2022-09-28, 0, 64
2022-09-28, 1, 66
2022-09-28, 2, 66
2022-09-28, 3, 66
2022-09-28, 4, 69
2022-09-28, 5, 69
2022-09-28, 6, 68
2022-09-28, 7, 68
2022-09-28, 8, 68
2022-09-28, 9, 67
2022-09-28, 10, 67
2022-09-28, 11, 71
2022-09-28, 12, 73
2022-09-28, 13, 76
2022-09-28, 14, 78
2022-09-28, 15, 76
2022-09-28, 16, 72
2022-09-28, 17, 72
2022-09-28, 18, 69
2022-09-28, 19, 68
2022-09-28, 20, 66
2022-09-28, 21, 62
2022-09-28, 22, 60
2022-09-28, 23, 58
2022-09-29, 0, 57
2022-09-29, 1, 61
2022-09-29, 2, 55
2022-09-29, 3, 56
2022-09-29, 4, 66
2022-09-29, 5, 66
2022-09-29, 6, 59
2022-09-29, 7, 57
2022-09-29, 8, 60
2022-09-29, 9, 63
2022-09-29, 10, 71
2022-09-29, 11, 74
2022-09-29, 12, 73
2022-09-29, 13, 72
2022-09-29, 14, 75
2022-09-29, 15, 79
2022-09-29, 16, 76
2022-09-29, 17, 73
2022-09-29, 18, 69
2022-09-29, 19, 66
2022-09-29, 20, 65
2022-09-29, 21, 65
2022-09-29, 22, 65
2022-09-29, 23, 65
2022-09-30, 0, 64
2022-09-30, 1, 61
2022-09-30, 2, 59
2022-09-30, 3, 57
2022-09-30, 4, 57
2022-09-30, 5, 57
2022-09-30, 6, 57
2022-09-30, 7, 56
2022-09-30, 8, 56
2022-09-30, 9, 56
2022-09-30, 10, 57
2022-09-30, 11, 57
2022-09-30, 12, 58
2022-09-30, 13, 59
2022-09-30, 14, 59
2022-09-30, 15, 59
2022-09-30, 16, 59
2022-09-30, 17, 59
2022-09-30, 18, 58
2022-09-30, 19, 57
2022-09-30, 20, 56
2022-09-30, 21, 55
2022-09-30, 22, 54
2022-09-30, 23, 54
2022-10-01, 0, 54
2022-10-01, 1, 53
2022-10-01, 2, 53
2022-10-01, 3, 53
2022-10-01, 4, 53
2022-10-01, 5, 53
2022-10-01, 6, 53
2022-10-01, 7, 53
2022-10-01, 8, 53
2022-10-01, 9, 53
2022-10-01, 10, 54
2022-10-01, 11, 56
2022-10-01, 12, 57
2022-10-01, 13, 57
2022-10-01, 14, 63
2022-10-01, 15, 65
2022-10-01, 16, 65
2022-10-01, 17, 63
2022-10-01, 18, 64
2022-10-01, 19, 67
2022-10-01, 20, 71
2022-10-01, 21, 71
2022-10-01, 22, 70
2022-10-01, 23, 66
2022-10-02, 0, 62
2022-10-02, 1, 62
2022-10-02, 2, 60
2022-10-02, 3, 61
2022-10-02, 4, 62
2022-10-02, 5, 60
2022-10-02, 6, 58
2022-10-02, 7, 56
2022-10-02, 8, 56
2022-10-02, 9, 57
2022-10-02, 10, 63
2022-10-02, 11, 65
2022-10-02, 12, 69
2022-10-02, 13, 71
2022-10-02, 14, 70
2022-10-02, 15, 71
2022-10-02, 16, 66
2022-10-02, 17, 66
2022-10-02, 18, 62
2022-10-02, 19, 61
2022-10-02, 20, 57
2022-10-02, 21, 57
2022-10-02, 22, 54
2022-10-02, 23, 53
2022-10-03, 0, 53
2022-10-03, 1, 53
2022-10-03, 2, 52
2022-10-03, 3, 52
2022-10-03, 4, 52
2022-10-03, 5, 53
2022-10-03, 6, 53
2022-10-03, 7, 51
2022-10-03, 8, 51
2022-10-03, 9, 51
2022-10-03, 10, 53
2022-10-03, 11, 53
2022-10-03, 12, 53
2022-10-03, 13, 53
2022-10-03, 14, 53
2022-10-03, 15, 54
2022-10-03, 16, 54
2022-10-03, 17, 53
2022-10-03, 18, 53
2022-10-03, 19, 51
2022-10-03, 20, 52
2022-10-03, 21, 54
2022-10-03, 22, 51
2022-10-03, 23, 49
2022-10-04, 0, 50
2022-10-04, 1, 48
2022-10-04, 2, 46
2022-10-04, 3, 46
2022-10-04, 4, 46
2022-10-04, 5, 46
2022-10-04, 6, 46
2022-10-04, 7, 46
2022-10-04, 8, 46
2022-10-04, 9, 46
2022-10-04, 10, 46
2022-10-04, 11, 48
2022-10-04, 12, 49
2022-10-04, 13, 53
2022-10-04, 14, 58
2022-10-04, 15, 58
2022-10-04, 16, 55
2022-10-04, 17, 51
2022-10-04, 18, 48
2022-10-04, 19, 46
2022-10-04, 20, 45
2022-10-04, 21, 45
2022-10-04, 22, 45
2022-10-04, 23, 45
2022-10-05, 0, 45
2022-10-05, 1, 45
2022-10-05, 2, 45
2022-10-05, 3, 45
2022-10-05, 4, 45
2022-10-05, 5, 45
2022-10-05, 6, 45
2022-10-05, 7, 44
2022-10-05, 8, 44
2022-10-05, 9, 45
2022-10-05, 10, 47
2022-10-05, 11, 49
2022-10-05, 12, 50
2022-10-05, 13, 51
2022-10-05, 14, 54
2022-10-05, 15, 53
2022-10-05, 16, 52
2022-10-05, 17, 52
2022-10-05, 18, 51
2022-10-05, 19, 51
2022-10-05, 20, 49
2022-10-05, 21, 49
2022-10-05, 22, 50
2022-10-05, 23, 50
2022-10-06, 0, 51
2022-10-06, 1, 51
2022-10-06, 2, 52
2022-10-06, 3, 53
2022-10-06, 4, 55
2022-10-06, 5, 56
2022-10-06, 6, 55
2022-10-06, 7, 55
2022-10-06, 8, 55
2022-10-06, 9, 56
2022-10-06, 10, 57
2022-10-06, 11, 58
2022-10-06, 12, 60
2022-10-06, 13, 60
2022-10-06, 14, 58
2022-10-06, 15, 57
2022-10-06, 16, 60
2022-10-06, 17, 59
2022-10-06, 18, 57
2022-10-06, 19, 55
2022-10-06, 20, 54
2022-10-06, 21, 53
2022-10-06, 22, 51
2022-10-06, 23, 48
2022-10-07, 0, 47
2022-10-07, 1, 45
2022-10-07, 2, 45
2022-10-07, 3, 46
2022-10-07, 4, 45
2022-10-07, 5, 44
2022-10-07, 6, 43
2022-10-07, 7, 43
2022-10-07, 8, 43
2022-10-07, 9, 43
2022-10-07, 10, 44
2022-10-07, 11, 46
2022-10-07, 12, 51
2022-10-07, 13, 51
2022-10-07, 14, 51
2022-10-07, 15, 55
2022-10-07, 16, 55
2022-10-07, 17, 52
2022-10-07, 18, 52
2022-10-07, 19, 49
2022-10-07, 20, 50
2022-10-07, 21, 48
2022-10-07, 22, 43
2022-10-07, 23, 40
2022-10-08, 0, 36
2022-10-08, 1, 34
2022-10-08, 2, 34
2022-10-08, 3, 33
2022-10-08, 4, 32
2022-10-08, 5, 31
2022-10-08, 6, 30
2022-10-08, 7, 29
2022-10-08, 8, 29
2022-10-08, 9, 31
2022-10-08, 10, 40
2022-10-08, 11, 48
2022-10-08, 12, 51
2022-10-08, 13, 53
2022-10-08, 14, 55
2022-10-08, 15, 55
2022-10-08, 16, 52
2022-10-08, 17, 43
2022-10-08, 18, 36
2022-10-08, 19, 33
2022-10-08, 20, 32
2022-10-08, 21, 32
2022-10-08, 22, 32
2022-10-08, 23, 32
2022-10-09, 0, 29
2022-10-09, 1, 28
2022-10-09, 2, 29
2022-10-09, 3, 27
2022-10-09, 4, 27
2022-10-09, 5, 26
2022-10-09, 6, 26
2022-10-09, 7, 25
2022-10-09, 8, 25
2022-10-09, 9, 27
2022-10-09, 10, 36
2022-10-09, 11, 43
2022-10-09, 12, 46
2022-10-09, 13, 50
2022-10-09, 14, 52
2022-10-09, 15, 52
2022-10-09, 16, 49
2022-10-09, 17, 39
2022-10-09, 18, 34
2022-10-09, 19, 31
2022-10-09, 20, 31
2022-10-09, 21, 31
2022-10-09, 22, 31
2022-10-09, 23, 32
2022-10-10, 0, 31
2022-10-10, 1, 34
2022-10-10, 2, 35
2022-10-10, 3, 36
2022-10-10, 4, 37
2022-10-10, 5, 37
2022-10-10, 6, 39
2022-10-10, 7, 39
2022-10-10, 8, 40
2022-10-10, 9, 42
2022-10-10, 10, 43
2022-10-10, 11, 46
2022-10-10, 12, 48
2022-10-10, 13, 49
2022-10-10, 14, 47
2022-10-10, 15, 46
2022-10-10, 16, 46
2022-10-10, 17, 47
2022-10-10, 18, 46
2022-10-10, 19, 44
2022-10-10, 20, 43
2022-10-10, 21, 43
2022-10-10, 22, 43
2022-10-10, 23, 43
2022-10-11, 0, 43
2022-10-11, 1, 43
2022-10-11, 2, 42
2022-10-11, 3, 42
2022-10-11, 4, 42
2022-10-11, 5, 42
2022-10-11, 6, 42
2022-10-11, 7, 43
2022-10-11, 8, 43
2022-10-11, 9, 44
2022-10-11, 10, 45
2022-10-11, 11, 46
2022-10-11, 12, 46
2022-10-11, 13, 46
2022-10-11, 14, 46
2022-10-11, 15, 46
2022-10-11, 16, 47
2022-10-11, 17, 46
2022-10-11, 18, 46
2022-10-11, 19, 46
2022-10-11, 20, 46
2022-10-11, 21, 45
2022-10-11, 22, 45
2022-10-11, 23, 45
2022-10-12, 0, 45
2022-10-12, 1, 46
2022-10-12, 2, 46
2022-10-12, 3, 46
2022-10-12, 4, 46
2022-10-12, 5, 46
2022-10-12, 6, 46
2022-10-12, 7, 46
2022-10-12, 8, 45
2022-10-12, 9, 43
2022-10-12, 10, 46
2022-10-12, 11, 49
2022-10-12, 12, 52
2022-10-12, 13, 53
2022-10-12, 14, 54
2022-10-12, 15, 52
2022-10-12, 16, 52
2022-10-12, 17, 52
2022-10-12, 18, 50
2022-10-12, 19, 48
2022-10-12, 20, 46
2022-10-12, 21, 46
2022-10-12, 22, 46
2022-10-12, 23, 46
2022-10-13, 0, 44
2022-10-13, 1, 43
2022-10-13, 2, 42
2022-10-13, 3, 41
2022-10-13, 4, 41
2022-10-13, 5, 43
2022-10-13, 6, 44
2022-10-13, 7, 44
2022-10-13, 8, 45
2022-10-13, 9, 46
2022-10-13, 10, 46
2022-10-13, 11, 47
2022-10-13, 12, 48
2022-10-13, 13, 48
2022-10-13, 14, 48
2022-10-13, 15, 48
2022-10-13, 16, 48
2022-10-13, 17, 48
2022-10-13, 18, 48
2022-10-13, 19, 48
2022-10-13, 20, 48
2022-10-13, 21, 49
2022-10-13, 22, 50
2022-10-13, 23, 50
2022-10-14, 0, 48
2022-10-14, 1, 48
2022-10-14, 2, 48
2022-10-14, 3, 49
2022-10-14, 4, 50
2022-10-14, 5, 50
2022-10-14, 6, 52
2022-10-14, 7, 56
2022-10-14, 8, 56
2022-10-14, 9, 56
2022-10-14, 10, 57
2022-10-14, 11, 58
2022-10-14, 12, 60
2022-10-14, 13, 60
2022-10-14, 14, 62
2022-10-14, 15, 61
2022-10-14, 16, 60
2022-10-14, 17, 59
2022-10-14, 18, 59
2022-10-14, 19, 56
2022-10-14, 20, 55
2022-10-14, 21, 54
2022-10-14, 22, 56
2022-10-14, 23, 56
2022-10-15, 0, 57
2022-10-15, 1, 59
2022-10-15, 2, 57
2022-10-15, 3, 56
2022-10-15, 4, 56
2022-10-15, 5, 53
2022-10-15, 6, 54
2022-10-15, 7, 53
2022-10-15, 8, 50
2022-10-15, 9, 49
2022-10-15, 10, 49
2022-10-15, 11, 50
2022-10-15, 12, 50
2022-10-15, 13, 50
2022-10-15, 14, 50
2022-10-15, 15, 50
2022-10-15, 16, 50
2022-10-15, 17, 50
2022-10-15, 18, 50
2022-10-15, 19, 51
2022-10-15, 20, 54
2022-10-15, 21, 66
2022-10-15, 22, 68
2022-10-15, 23, 70
2022-10-16, 0, 71
2022-10-16, 1, 67
2022-10-16, 2, 64
2022-10-16, 3, 57
2022-10-16, 4, 56
2022-10-16, 5, 56
2022-10-16, 6, 55
2022-10-16, 7, 54
2022-10-16, 8, 54
2022-10-16, 9, 53
2022-10-16, 10, 54
2022-10-16, 11, 53
2022-10-16, 12, 53
2022-10-16, 13, 55
2022-10-16, 14, 56
2022-10-16, 15, 57
2022-10-16, 16, 57
2022-10-16, 17, 55
2022-10-16, 18, 53
2022-10-16, 19, 50
2022-10-16, 20, 49
2022-10-16, 21, 49
2022-10-16, 22, 48
2022-10-16, 23, 49
2022-10-17, 0, 49
2022-10-17, 1, 48
2022-10-17, 2, 48
2022-10-17, 3, 48
2022-10-17, 4, 48
2022-10-17, 5, 47
2022-10-17, 6, 47
2022-10-17, 7, 47
2022-10-17, 8, 47
2022-10-17, 9, 48
2022-10-17, 10, 48
2022-10-17, 11, 48
2022-10-17, 12, 49
2022-10-17, 13, 49
2022-10-17, 14, 49
2022-10-17, 15, 50
2022-10-17, 16, 50
2022-10-17, 17, 49
2022-10-17, 18, 49
2022-10-17, 19, 49
2022-10-17, 20, 45
2022-10-17, 21, 45
2022-10-17, 22, 46
2022-10-17, 23, 45
2022-10-18, 0, 44
2022-10-18, 1, 45
2022-10-18, 2, 44
2022-10-18, 3, 44
2022-10-18, 4, 44
2022-10-18, 5, 41
2022-10-18, 6, 37
2022-10-18, 7, 36
2022-10-18, 8, 35
2022-10-18, 9, 36
2022-10-18, 10, 42
2022-10-18, 11, 43
2022-10-18, 12, 45
2022-10-18, 13, 45
2022-10-18, 14, 46
2022-10-18, 15, 44
2022-10-18, 16, 45
2022-10-18, 17, 41
2022-10-18, 18, 37
2022-10-18, 19, 34
2022-10-18, 20, 31
2022-10-18, 21, 31
2022-10-18, 22, 29
2022-10-18, 23, 28
2022-10-19, 0, 28
2022-10-19, 1, 27
2022-10-19, 2, 26
2022-10-19, 3, 25
2022-10-19, 4, 25
2022-10-19, 5, 25
2022-10-19, 6, 24
2022-10-19, 7, 24
2022-10-19, 8, 24
2022-10-19, 9, 25
2022-10-19, 10, 28
2022-10-19, 11, 31
2022-10-19, 12, 36
2022-10-19, 13, 40
2022-10-19, 14, 43
2022-10-19, 15, 42
2022-10-19, 16, 41
2022-10-19, 17, 42
2022-10-19, 18, 39
2022-10-19, 19, 36
2022-10-19, 20, 34
2022-10-19, 21, 34
2022-10-19, 22, 36
2022-10-19, 23, 38
2022-10-20, 0, 39
2022-10-20, 1, 40
2022-10-20, 2, 39
2022-10-20, 3, 39
2022-10-20, 4, 41
2022-10-20, 5, 42
2022-10-20, 6, 43
2022-10-20, 7, 44
2022-10-20, 8, 44
2022-10-20, 9, 43
2022-10-20, 10, 45
2022-10-20, 11, 49
2022-10-20, 12, 53
2022-10-20, 13, 56
2022-10-20, 14, 57
2022-10-20, 15, 57
2022-10-20, 16, 56
2022-10-20, 17, 54
2022-10-20, 18, 52
2022-10-20, 19, 51
2022-10-20, 20, 50
2022-10-20, 21, 50
2022-10-20, 22, 49
2022-10-20, 23, 49
2022-10-21, 0, 49
2022-10-21, 1, 49
2022-10-21, 2, 49
2022-10-21, 3, 48
2022-10-21, 4, 48
2022-10-21, 5, 49
2022-10-21, 6, 47
2022-10-21, 7, 46
2022-10-21, 8, 46
2022-10-21, 9, 48
2022-10-21, 10, 53
2022-10-21, 11, 57
2022-10-21, 12, 58
2022-10-21, 13, 58
2022-10-21, 14, 58
2022-10-21, 15, 58
2022-10-21, 16, 58
2022-10-21, 17, 58
2022-10-21, 18, 57
2022-10-21, 19, 56
2022-10-21, 20, 55
2022-10-21, 21, 56
2022-10-21, 22, 57
2022-10-21, 23, 56
2022-10-22, 0, 56
2022-10-22, 1, 57
2022-10-22, 2, 57
2022-10-22, 3, 55
2022-10-22, 4, 53
2022-10-22, 5, 51
2022-10-22, 6, 49
2022-10-22, 7, 47
2022-10-22, 8, 48
2022-10-22, 9, 50
2022-10-22, 10, 55
2022-10-22, 11, 56
2022-10-22, 12, 57
2022-10-22, 13, 58
2022-10-22, 14, 57
2022-10-22, 15, 57
2022-10-22, 16, 56
2022-10-22, 17, 56
2022-10-22, 18, 53
2022-10-22, 19, 51
2022-10-22, 20, 50
2022-10-22, 21, 48
2022-10-22, 22, 47
2022-10-22, 23, 47
2022-10-23, 0, 46
2022-10-23, 1, 46
2022-10-23, 2, 44
2022-10-23, 3, 42
2022-10-23, 4, 41
2022-10-23, 5, 39
2022-10-23, 6, 37
2022-10-23, 7, 38
2022-10-23, 8, 41
2022-10-23, 9, 41
2022-10-23, 10, 41
2022-10-23, 11, 46
2022-10-23, 12, 50
2022-10-23, 13, 52
2022-10-23, 14, 54
2022-10-23, 15, 54
2022-10-23, 16, 54
2022-10-23, 17, 51
2022-10-23, 18, 48
2022-10-23, 19, 44
2022-10-23, 20, 42
2022-10-23, 21, 39
2022-10-23, 22, 39
2022-10-23, 23, 41
2022-10-24, 0, 43
2022-10-24, 1, 45
2022-10-24, 2, 46
2022-10-24, 3, 46
2022-10-24, 4, 44
2022-10-24, 5, 42
2022-10-24, 6, 41
2022-10-24, 7, 41
2022-10-24, 8, 41
2022-10-24, 9, 41
2022-10-24, 10, 43
2022-10-24, 11, 46
2022-10-24, 12, 47
2022-10-24, 13, 48
2022-10-24, 14, 48
2022-10-24, 15, 47
2022-10-24, 16, 46
2022-10-24, 17, 45
2022-10-24, 18, 44
2022-10-24, 19, 42
2022-10-24, 20, 43
2022-10-24, 21, 42
2022-10-24, 22, 42
2022-10-24, 23, 41
2022-10-25, 0, 41
2022-10-25, 1, 41
2022-10-25, 2, 41
2022-10-25, 3, 41
2022-10-25, 4, 41
2022-10-25, 5, 41
2022-10-25, 6, 42
2022-10-25, 7, 42
2022-10-25, 8, 42
2022-10-25, 9, 43
2022-10-25, 10, 43
2022-10-25, 11, 44
2022-10-25, 12, 45
2022-10-25, 13, 45
2022-10-25, 14, 45
2022-10-25, 15, 45
2022-10-25, 16, 45
2022-10-25, 17, 45
2022-10-25, 18, 45
2022-10-25, 19, 45
2022-10-25, 20, 45
2022-10-25, 21, 45
2022-10-25, 22, 45
2022-10-25, 23, 45
2022-10-26, 0, 45
2022-10-26, 1, 45
2022-10-26, 2, 45
2022-10-26, 3, 45
2022-10-26, 4, 45
2022-10-26, 5, 45
2022-10-26, 6, 46
2022-10-26, 7, 46
2022-10-26, 8, 46
2022-10-26, 9, 46
2022-10-26, 10, 45
2022-10-26, 11, 45
2022-10-26, 12, 42
2022-10-26, 13, 42
2022-10-26, 14, 43
2022-10-26, 15, 44
2022-10-26, 16, 43
2022-10-26, 17, 40
2022-10-26, 18, 39
2022-10-26, 19, 39
2022-10-26, 20, 36
2022-10-26, 21, 35
2022-10-26, 22, 37
2022-10-26, 23, 39
2022-10-27, 0, 39
2022-10-27, 1, 40
2022-10-27, 2, 41
2022-10-27, 3, 42
2022-10-27, 4, 42
2022-10-27, 5, 43
2022-10-27, 6, 43
2022-10-27, 7, 45
2022-10-27, 8, 45
2022-10-27, 9, 45
2022-10-27, 10, 46
2022-10-27, 11, 47
2022-10-27, 12, 48
2022-10-27, 13, 48
2022-10-27, 14, 48
2022-10-27, 15, 53
2022-10-27, 16, 53
2022-10-27, 17, 49
2022-10-27, 18, 48
2022-10-27, 19, 47
2022-10-27, 20, 46
2022-10-27, 21, 47
2022-10-27, 22, 53
2022-10-27, 23, 53
2022-10-28, 0, 51
2022-10-28, 1, 50
2022-10-28, 2, 50
2022-10-28, 3, 56
2022-10-28, 4, 55
2022-10-28, 5, 52
2022-10-28, 6, 51
2022-10-28, 7, 51
2022-10-28, 8, 51
2022-10-28, 9, 51
2022-10-28, 10, 53
2022-10-28, 11, 51
2022-10-28, 12, 50
2022-10-28, 13, 51
2022-10-28, 14, 48
2022-10-28, 15, 48
2022-10-28, 16, 48
2022-10-28, 17, 47
2022-10-28, 18, 46
2022-10-28, 19, 45
2022-10-28, 20, 42
2022-10-28, 21, 37
2022-10-28, 22, 37
2022-10-28, 23, 39
2022-10-29, 0, 43
2022-10-29, 1, 42
2022-10-29, 2, 42
2022-10-29, 3, 39
2022-10-29, 4, 39
2022-10-29, 5, 40
2022-10-29, 6, 44
2022-10-29, 7, 44
2022-10-29, 8, 44
2022-10-29, 9, 45
2022-10-29, 10, 45
2022-10-29, 11, 45
2022-10-29, 12, 46
2022-10-29, 13, 46
2022-10-29, 14, 46
2022-10-29, 15, 45
2022-10-29, 16, 43
2022-10-29, 17, 42
2022-10-29, 18, 41
2022-10-29, 19, 41
2022-10-29, 20, 41
2022-10-29, 21, 41
2022-10-29, 22, 41
2022-10-29, 23, 41
2022-10-30, 0, 41
2022-10-30, 1, 41
2022-10-30, 2, 41
2022-10-30, 3, 41
2022-10-30, 4, 40
2022-10-30, 5, 40
2022-10-30, 6, 40
2022-10-30, 7, 40
2022-10-30, 8, 39
2022-10-30, 9, 39
2022-10-30, 10, 41
2022-10-30, 11, 42
2022-10-30, 12, 41
2022-10-30, 13, 40
2022-10-30, 14, 39
2022-10-30, 15, 39
2022-10-30, 16, 38
2022-10-30, 17, 38
2022-10-30, 18, 37
2022-10-30, 19, 37
2022-10-30, 20, 37
2022-10-30, 21, 36
2022-10-30, 22, 36
2022-10-30, 23, 36
2022-10-31, 0, 36
2022-10-31, 1, 37
2022-10-31, 2, 37
2022-10-31, 3, 37
2022-10-31, 4, 37
2022-10-31, 5, 37
2022-10-31, 6, 37
2022-10-31, 7, 38
2022-10-31, 8, 38
2022-10-31, 9, 39
2022-10-31, 10, 39
2022-10-31, 11, 40
2022-10-31, 12, 41
2022-10-31, 13, 41
2022-10-31, 14, 42
2022-10-31, 15, 42
2022-10-31, 16, 42
2022-10-31, 17, 42
2022-10-31, 18, 42
2022-10-31, 19, 42
2022-10-31, 20, 42
2022-10-31, 21, 42
2022-10-31, 22, 42
2022-10-31, 23, 42
2022-11-01, 0, 42
2022-11-01, 1, 42
2022-11-01, 2, 42
2022-11-01, 3, 42
2022-11-01, 4, 42
2022-11-01, 5, 42
2022-11-01, 6, 42
2022-11-01, 7, 42
2022-11-01, 8, 42
2022-11-01, 9, 43
2022-11-01, 10, 43
2022-11-01, 11, 45
2022-11-01, 12, 45
2022-11-01, 13, 45
2022-11-01, 14, 45
2022-11-01, 15, 45
2022-11-01, 16, 45
2022-11-01, 17, 45
2022-11-01, 18, 45
2022-11-01, 19, 46
2022-11-01, 20, 46
2022-11-01, 21, 46
2022-11-01, 22, 46
2022-11-01, 23, 46
2022-11-02, 0, 47
2022-11-02, 1, 48
2022-11-02, 2, 48
2022-11-02, 3, 48
2022-11-02, 4, 48
2022-11-02, 5, 50
2022-11-02, 6, 50
2022-11-02, 7, 53
2022-11-02, 8, 49
2022-11-02, 9, 47
2022-11-02, 10, 48
2022-11-02, 11, 47
2022-11-02, 12, 47
2022-11-02, 13, 43
2022-11-02, 14, 41
2022-11-02, 15, 38
2022-11-02, 16, 37
2022-11-02, 17, 35
2022-11-02, 18, 34
2022-11-02, 19, 34
2022-11-02, 20, 33
2022-11-02, 21, 32
2022-11-02, 22, 31
2022-11-02, 23, 31
2022-11-03, 0, 32
2022-11-03, 1, 32
2022-11-03, 2, 34
2022-11-03, 3, 35
2022-11-03, 4, 41
2022-11-03, 5, 45
2022-11-03, 6, 42
2022-11-03, 7, 43
2022-11-03, 8, 44
2022-11-03, 9, 45
2022-11-03, 10, 44
2022-11-03, 11, 45
2022-11-03, 12, 45
2022-11-03, 13, 44
2022-11-03, 14, 45
2022-11-03, 15, 44
2022-11-03, 16, 43
2022-11-03, 17, 42
2022-11-03, 18, 41
2022-11-03, 19, 40
2022-11-03, 20, 40
2022-11-03, 21, 40
2022-11-03, 22, 40
2022-11-03, 23, 39
2022-11-04, 0, 40
2022-11-04, 1, 41
2022-11-04, 2, 41
2022-11-04, 3, 41
2022-11-04, 4, 41
2022-11-04, 5, 41
2022-11-04, 6, 41
2022-11-04, 7, 41
2022-11-04, 8, 41
2022-11-04, 9, 42
2022-11-04, 10, 44
2022-11-04, 11, 46
2022-11-04, 12, 48
2022-11-04, 13, 48
2022-11-04, 14, 46
2022-11-04, 15, 46
2022-11-04, 16, 46
2022-11-04, 17, 45
2022-11-04, 18, 45
2022-11-04, 19, 45
2022-11-04, 20, 44
2022-11-04, 21, 44
2022-11-04, 22, 43
2022-11-04, 23, 43
2022-11-05, 0, 43
2022-11-05, 1, 43
2022-11-05, 2, 43
2022-11-05, 3, 43
2022-11-05, 4, 43
2022-11-05, 5, 42
2022-11-05, 6, 42
2022-11-05, 7, 41
2022-11-05, 8, 41
2022-11-05, 9, 42
2022-11-05, 10, 43
2022-11-05, 11, 44
2022-11-05, 12, 45
2022-11-05, 13, 46
2022-11-05, 14, 46
2022-11-05, 15, 46
2022-11-05, 16, 46
2022-11-05, 17, 46
2022-11-05, 18, 46
2022-11-05, 19, 46
2022-11-05, 20, 46
2022-11-05, 21, 46
2022-11-05, 22, 46
2022-11-05, 23, 46
2022-11-06, 0, 46
2022-11-06, 1, 45
2022-11-06, 2, 45
2022-11-06, 3, 44
2022-11-06, 4, 44
2022-11-06, 5, 44
2022-11-06, 6, 41
2022-11-06, 7, 36
2022-11-06, 8, 32
2022-11-06, 9, 34
2022-11-06, 10, 34
2022-11-06, 11, 32
2022-11-06, 12, 31
2022-11-06, 13, 32
2022-11-06, 14, 32
2022-11-06, 15, 32
2022-11-06, 16, 32
2022-11-06, 17, 30
2022-11-06, 18, 30
2022-11-06, 19, 31
2022-11-06, 20, 33
2022-11-06, 21, 34
2022-11-06, 22, 34
2022-11-06, 23, 35
2022-11-07, 0, 36
2022-11-07, 1, 36
2022-11-07, 2, 36
2022-11-07, 3, 36
2022-11-07, 4, 37
2022-11-07, 5, 38
2022-11-07, 6, 39
2022-11-07, 7, 40
2022-11-07, 8, 40
2022-11-07, 9, 40
2022-11-07, 10, 41
2022-11-07, 11, 44
2022-11-07, 12, 45
2022-11-07, 13, 46
2022-11-07, 14, 46
2022-11-07, 15, 46
2022-11-07, 16, 44
2022-11-07, 17, 42
2022-11-07, 18, 41
2022-11-07, 19, 40
2022-11-07, 20, 40
2022-11-07, 21, 40
2022-11-07, 22, 41
2022-11-07, 23, 40
2022-11-08, 0, 40
2022-11-08, 1, 41
2022-11-08, 2, 42
2022-11-08, 3, 42
2022-11-08, 4, 42
2022-11-08, 5, 42
2022-11-08, 6, 42
2022-11-08, 7, 42
2022-11-08, 8, 42
2022-11-08, 9, 43
2022-11-08, 10, 43
2022-11-08, 11, 44
2022-11-08, 12, 47
2022-11-08, 13, 50
2022-11-08, 14, 49
2022-11-08, 15, 49
2022-11-08, 16, 48
2022-11-08, 17, 47
2022-11-08, 18, 46
2022-11-08, 19, 46
2022-11-08, 20, 45
2022-11-08, 21, 48
2022-11-08, 22, 51
2022-11-08, 23, 52
2022-11-09, 0, 53
2022-11-09, 1, 49
2022-11-09, 2, 48
2022-11-09, 3, 47
2022-11-09, 4, 47
2022-11-09, 5, 47
2022-11-09, 6, 46
2022-11-09, 7, 44
2022-11-09, 8, 45
2022-11-09, 9, 43
2022-11-09, 10, 45
2022-11-09, 11, 45
2022-11-09, 12, 44
2022-11-09, 13, 43
2022-11-09, 14, 44
2022-11-09, 15, 45
2022-11-09, 16, 45
2022-11-09, 17, 45
2022-11-09, 18, 42
2022-11-09, 19, 40
2022-11-09, 20, 39
2022-11-09, 21, 38
2022-11-09, 22, 40
2022-11-09, 23, 40
2022-11-10, 0, 38
2022-11-10, 1, 38
2022-11-10, 2, 39
2022-11-10, 3, 38
2022-11-10, 4, 38
2022-11-10, 5, 36
2022-11-10, 6, 35
2022-11-10, 7, 36
2022-11-10, 8, 36
2022-11-10, 9, 35
2022-11-10, 10, 36
2022-11-10, 11, 36
2022-11-10, 12, 38
2022-11-10, 13, 38
2022-11-10, 14, 38
2022-11-10, 15, 38
2022-11-10, 16, 36
2022-11-10, 17, 34
2022-11-10, 18, 33
2022-11-10, 19, 33
